t(C)	RH(%)	d(g/kga)	h(kJ/kga)
9	42	2.97	16.54
9	43	3.05	16.72
9	44	3.12	16.9
9	45	3.19	17.08
9	46	3.26	17.26
9	47	3.33	17.44
9	48	3.4	17.62
9	49	3.47	17.8
9	50	3.54	17.98
9	51	3.61	18.16
9	52	3.69	18.34
9	53	3.76	18.51
9	54	3.83	18.69
9	55	3.9	18.87
9	56	3.97	19.05
9	57	4.04	19.23
9	58	4.11	19.41
9	59	4.19	19.59
9	60	4.26	19.77
9	61	4.33	19.95
9	62	4.4	20.13
9	63	4.47	20.31
9	64	4.54	20.49
9	65	4.61	20.67
9	66	4.69	20.85
9	67	4.76	21.03
9	68	4.83	21.21
9	69	4.9	21.39
9	70	4.97	21.57
9	71	5.04	21.75
9	72	5.12	21.93
9	73	5.19	22.11
9	74	5.26	22.29
9	75	5.33	22.48
9	76	5.4	22.66
9	77	5.47	22.84
9	78	5.55	23.02
9	79	5.62	23.2
9	80	5.69	23.38
9	81	5.76	23.56
9	82	5.83	23.74
9	83	5.9	23.92
9	84	5.98	24.1
9	85	6.05	24.28
9	86	6.12	24.46
9	87	6.19	24.64
9	88	6.26	24.83
9	89	6.34	25.01
9	90	6.41	25.19
9	91	6.48	25.37
9	92	6.55	25.55
9	93	6.62	25.73
9	94	6.7	25.91
9	95	6.77	26.09
9	96	6.84	26.27
9	97	6.91	26.46
9	98	6.98	26.64
9	99	7.06	26.82
9	100	7.13	27
10	0	0	10.06
10	1	0.08	10.25
10	2	0.15	10.44
10	3	0.23	10.63
10	4	0.3	10.82
10	5	0.38	11.01
10	6	0.45	11.2
10	7	0.53	11.39
10	8	0.6	11.58
10	9	0.68	11.77
10	10	0.75	11.96
10	11	0.83	12.15
10	12	0.91	12.34
10	13	0.98	12.53
10	14	1.06	12.72
10	15	1.13	12.91
10	16	1.21	13.1
10	17	1.28	13.3
10	18	1.36	13.49
10	19	1.44	13.68
10	20	1.51	13.87
10	21	1.59	14.06
10	22	1.66	14.25
10	23	1.74	14.44
10	24	1.81	14.63
10	25	1.89	14.82
10	26	1.97	15.01
10	27	2.04	15.2
10	28	2.12	15.4
10	29	2.19	15.59
10	30	2.27	15.78
10	31	2.35	15.97
10	32	2.42	16.16
10	33	2.5	16.35
10	34	2.57	16.54
10	35	2.65	16.74
10	36	2.73	16.93
10	37	2.8	17.12
10	38	2.88	17.31
10	39	2.95	17.5
10	40	3.03	17.69
10	41	3.11	17.89
10	42	3.18	18.08
10	43	3.26	18.27
10	44	3.33	18.46
10	45	3.41	18.65
10	46	3.49	18.85
10	47	3.56	19.04
10	48	3.64	19.23
10	49	3.72	19.42
10	50	3.79	19.61
10	51	3.87	19.81
10	52	3.94	20
10	53	4.02	20.19
10	54	4.1	20.38
10	55	4.17	20.58
10	56	4.25	20.77
10	57	4.33	20.96
10	58	4.4	21.15
10	59	4.48	21.35
10	60	4.56	21.54
10	61	4.63	21.73
10	62	4.71	21.92
10	63	4.79	22.12
10	64	4.86	22.31
10	65	4.94	22.5
10	66	5.01	22.7
10	67	5.09	22.89
10	68	5.17	23.08
10	69	5.24	23.27
10	70	5.32	23.47
10	71	5.4	23.66
10	72	5.47	23.85
10	73	5.55	24.05
10	74	5.63	24.24
10	75	5.71	24.43
10	76	5.78	24.63
10	77	5.86	24.82
10	78	5.94	25.01
10	79	6.01	25.21
10	80	6.09	25.4
10	81	6.17	25.6
10	82	6.24	25.79
10	83	6.32	25.98
10	84	6.4	26.18
10	85	6.47	26.37
10	86	6.55	26.56
10	87	6.63	26.76
10	88	6.7	26.95
10	89	6.78	27.15
10	90	6.86	27.34
10	91	6.94	27.54
10	92	7.01	27.73
10	93	7.09	27.92
10	94	7.17	28.12
10	95	7.24	28.31
10	96	7.32	28.51
10	97	7.4	28.7
10	98	7.48	28.9
10	99	7.55	29.09
10	100	7.63	29.28
11	0	0	11.07
11	1	0.08	11.27
11	2	0.16	11.47
11	3	0.24	11.68
11	4	0.32	11.88
11	5	0.4	12.08
11	6	0.48	12.29
11	7	0.56	12.49
11	8	0.65	12.69
11	9	0.73	12.9
11	10	0.81	13.1
11	11	0.89	13.3
11	12	0.97	13.51
11	13	1.05	13.71
11	14	1.13	13.92
11	15	1.21	14.12
11	16	1.29	14.32
11	17	1.37	14.53
11	18	1.45	14.73
11	19	1.53	14.94
11	20	1.62	15.14
11	21	1.7	15.34
11	22	1.78	15.55
11	23	1.86	15.75
11	24	1.94	15.96
11	25	2.02	16.16
11	26	2.1	16.37
11	27	2.18	16.57
11	28	2.26	16.78
11	29	2.35	16.98
11	30	2.43	17.18
11	31	2.51	17.39
11	32	2.59	17.59
11	33	2.67	17.8
11	34	2.75	18
11	35	2.83	18.21
11	36	2.91	18.41
11	37	3	18.62
11	38	3.08	18.82
11	39	3.16	19.03
11	40	3.24	19.24
11	41	3.32	19.44
11	42	3.4	19.65
11	43	3.48	19.85
11	44	3.57	20.06
11	45	3.65	20.26
11	46	3.73	20.47
11	47	3.81	20.67
11	48	3.89	20.88
11	49	3.97	21.09
11	50	4.06	21.29
11	51	4.14	21.5
11	52	4.22	21.7
11	53	4.3	21.91
11	54	4.38	22.11
11	55	4.46	22.32
11	56	4.55	22.53
11	57	4.63	22.73
11	58	4.71	22.94
11	59	4.79	23.15
11	60	4.87	23.35
11	61	4.95	23.56
11	62	5.04	23.76
11	63	5.12	23.97
11	64	5.2	24.18
11	65	5.28	24.38
11	66	5.36	24.59
11	67	5.45	24.8
11	68	5.53	25
11	69	5.61	25.21
11	70	5.69	25.42
11	71	5.77	25.63
11	72	5.86	25.83
11	73	5.94	26.04
11	74	6.02	26.25
11	75	6.1	26.45
11	76	6.18	26.66
11	77	6.27	26.87
11	78	6.35	27.08
11	79	6.43	27.28
11	80	6.51	27.49
11	81	6.6	27.7
11	82	6.68	27.91
11	83	6.76	28.11
11	84	6.84	28.32
11	85	6.93	28.53
11	86	7.01	28.74
11	87	7.09	28.94
11	88	7.17	29.15
11	89	7.26	29.36
11	90	7.34	29.57
11	91	7.42	29.78
11	92	7.5	29.98
11	93	7.59	30.19
11	94	7.67	30.4
11	95	7.75	30.61
11	96	7.83	30.82
11	97	7.92	31.02
11	98	8	31.23
11	99	8.08	31.44
11	100	8.16	31.65
12	0	0	12.07
12	1	0.09	12.29
12	2	0.17	12.51
12	3	0.26	12.72
12	4	0.34	12.94
12	5	0.43	13.16
12	6	0.52	13.38
12	7	0.6	13.59
12	8	0.69	13.81
12	9	0.78	14.03
12	10	0.86	14.25
12	11	0.95	14.47
12	12	1.03	14.68
12	13	1.12	14.9
12	14	1.21	15.12
12	15	1.29	15.34
12	16	1.38	15.56
12	17	1.47	15.77
12	18	1.55	15.99
12	19	1.64	16.21
12	20	1.73	16.43
12	21	1.81	16.65
12	22	1.9	16.87
12	23	1.99	17.08
12	24	2.07	17.3
12	25	2.16	17.52
12	26	2.25	17.74
12	27	2.33	17.96
12	28	2.42	18.18
12	29	2.51	18.4
12	30	2.59	18.62
12	31	2.68	18.84
12	32	2.77	19.05
12	33	2.85	19.27
12	34	2.94	19.49
12	35	3.03	19.71
12	36	3.11	19.93
12	37	3.2	20.15
12	38	3.29	20.37
12	39	3.38	20.59
12	40	3.46	20.81
12	41	3.55	21.03
12	42	3.64	21.25
12	43	3.72	21.47
12	44	3.81	21.69
12	45	3.9	21.91
12	46	3.99	22.13
12	47	4.07	22.35
12	48	4.16	22.57
12	49	4.25	22.79
12	50	4.33	23.01
12	51	4.42	23.23
12	52	4.51	23.45
12	53	4.6	23.67
12	54	4.68	23.89
12	55	4.77	24.11
12	56	4.86	24.33
12	57	4.95	24.55
12	58	5.03	24.77
12	59	5.12	24.99
12	60	5.21	25.22
12	61	5.3	25.44
12	62	5.38	25.66
12	63	5.47	25.88
12	64	5.56	26.1
12	65	5.65	26.32
12	66	5.73	26.54
12	67	5.82	26.76
12	68	5.91	26.98
12	69	6	27.21
12	70	6.09	27.43
12	71	6.17	27.65
12	72	6.26	27.87
12	73	6.35	28.09
12	74	6.44	28.31
12	75	6.52	28.54
12	76	6.61	28.76
12	77	6.7	28.98
12	78	6.79	29.2
12	79	6.88	29.42
12	80	6.96	29.65
12	81	7.05	29.87
12	82	7.14	30.09
12	83	7.23	30.31
12	84	7.32	30.53
12	85	7.41	30.76
12	86	7.49	30.98
12	87	7.58	31.2
12	88	7.67	31.42
12	89	7.76	31.65
12	90	7.85	31.87
12	91	7.93	32.09
12	92	8.02	32.32
12	93	8.11	32.54
12	94	8.2	32.76
12	95	8.29	32.98
12	96	8.38	33.21
12	97	8.46	33.43
12	98	8.55	33.65
12	99	8.64	33.88
12	100	8.73	34.1
13	0	0	13.08
13	1	0.09	13.31
13	2	0.18	13.54
13	3	0.28	13.77
13	4	0.37	14.01
13	5	0.46	14.24
13	6	0.55	14.47
13	7	0.64	14.7
13	8	0.74	14.94
13	9	0.83	15.17
13	10	0.92	15.4
13	11	1.01	15.64
13	12	1.11	15.87
13	13	1.2	16.1
13	14	1.29	16.33
13	15	1.38	16.57
13	16	1.47	16.8
13	17	1.57	17.03
13	18	1.66	17.27
13	19	1.75	17.5
13	20	1.84	17.73
13	21	1.94	17.97
13	22	2.03	18.2
13	23	2.12	18.44
13	24	2.21	18.67
13	25	2.31	18.9
13	26	2.4	19.14
13	27	2.49	19.37
13	28	2.58	19.61
13	29	2.68	19.84
13	30	2.77	20.07
13	31	2.86	20.31
13	32	2.96	20.54
13	33	3.05	20.78
13	34	3.14	21.01
13	35	3.23	21.25
13	36	3.33	21.48
13	37	3.42	21.72
13	38	3.51	21.95
13	39	3.61	22.18
13	40	3.7	22.42
13	41	3.79	22.65
13	42	3.89	22.89
13	43	3.98	23.12
13	44	4.07	23.36
13	45	4.16	23.6
13	46	4.26	23.83
13	47	4.35	24.07
13	48	4.44	24.3
13	49	4.54	24.54
13	50	4.63	24.77
13	51	4.72	25.01
13	52	4.82	25.24
13	53	4.91	25.48
13	54	5	25.72
13	55	5.1	25.95
13	56	5.19	26.19
13	57	5.28	26.42
13	58	5.38	26.66
13	59	5.47	26.9
13	60	5.57	27.13
13	61	5.66	27.37
13	62	5.75	27.6
13	63	5.85	27.84
13	64	5.94	28.08
13	65	6.03	28.31
13	66	6.13	28.55
13	67	6.22	28.79
13	68	6.32	29.03
13	69	6.41	29.26
13	70	6.5	29.5
13	71	6.6	29.74
13	72	6.69	29.97
13	73	6.78	30.21
13	74	6.88	30.45
13	75	6.97	30.69
13	76	7.07	30.92
13	77	7.16	31.16
13	78	7.25	31.4
13	79	7.35	31.64
13	80	7.44	31.87
13	81	7.54	32.11
13	82	7.63	32.35
13	83	7.73	32.59
13	84	7.82	32.82
13	85	7.91	33.06
13	86	8.01	33.3
13	87	8.1	33.54
13	88	8.2	33.78
13	89	8.29	34.02
13	90	8.39	34.25
13	91	8.48	34.49
13	92	8.57	34.73
13	93	8.67	34.97
13	94	8.76	35.21
13	95	8.86	35.45
13	96	8.95	35.69
13	97	9.05	35.92
13	98	9.14	36.16
13	99	9.24	36.4
13	100	9.33	36.64
14	0	0	14.08
14	1	0.1	14.33
14	2	0.2	14.58
14	3	0.29	14.83
14	4	0.39	15.08
14	5	0.49	15.32
14	6	0.59	15.57
14	7	0.69	15.82
14	8	0.79	16.07
14	9	0.88	16.32
14	10	0.98	16.57
14	11	1.08	16.82
14	12	1.18	17.07
14	13	1.28	17.31
14	14	1.38	17.56
14	15	1.48	17.81
14	16	1.57	18.06
14	17	1.67	18.31
14	18	1.77	18.56
14	19	1.87	18.81
14	20	1.97	19.06
14	21	2.07	19.31
14	22	2.17	19.56
14	23	2.27	19.81
14	24	2.36	20.06
14	25	2.46	20.31
14	26	2.56	20.56
14	27	2.66	20.81
14	28	2.76	21.06
14	29	2.86	21.31
14	30	2.96	21.56
14	31	3.06	21.81
14	32	3.16	22.06
14	33	3.26	22.31
14	34	3.35	22.56
14	35	3.45	22.81
14	36	3.55	23.06
14	37	3.65	23.31
14	38	3.75	23.56
14	39	3.85	23.81
14	40	3.95	24.07
14	41	4.05	24.32
14	42	4.15	24.57
14	43	4.25	24.82
14	44	4.35	25.07
14	45	4.45	25.32
14	46	4.55	25.57
14	47	4.65	25.83
14	48	4.75	26.08
14	49	4.85	26.33
14	50	4.95	26.58
14	51	5.05	26.83
14	52	5.14	27.09
14	53	5.24	27.34
14	54	5.34	27.59
14	55	5.44	27.84
14	56	5.54	28.09
14	57	5.64	28.35
14	58	5.74	28.6
14	59	5.84	28.85
14	60	5.94	29.1
14	61	6.04	29.36
14	62	6.14	29.61
14	63	6.24	29.86
14	64	6.34	30.12
14	65	6.44	30.37
14	66	6.54	30.62
14	67	6.64	30.88
14	68	6.75	31.13
14	69	6.85	31.38
14	70	6.95	31.64
14	71	7.05	31.89
14	72	7.15	32.14
14	73	7.25	32.4
14	74	7.35	32.65
14	75	7.45	32.9
14	76	7.55	33.16
14	77	7.65	33.41
14	78	7.75	33.67
14	79	7.85	33.92
14	80	7.95	34.18
14	81	8.05	34.43
14	82	8.15	34.68
14	83	8.25	34.94
14	84	8.35	35.19
14	85	8.45	35.45
14	86	8.56	35.7
14	87	8.66	35.96
14	88	8.76	36.21
14	89	8.86	36.47
14	90	8.96	36.72
14	91	9.06	36.98
14	92	9.16	37.23
14	93	9.26	37.49
14	94	9.36	37.74
14	95	9.46	38
14	96	9.57	38.26
14	97	9.67	38.51
14	98	9.77	38.77
14	99	9.87	39.02
14	100	9.97	39.28
15	0	0	15.09
15	1	0.1	15.35
15	2	0.21	15.62
15	3	0.31	15.88
15	4	0.42	16.15
15	5	0.52	16.41
15	6	0.63	16.68
15	7	0.73	16.95
15	8	0.84	17.21
15	9	0.94	17.48
15	10	1.05	17.74
15	11	1.15	18.01
15	12	1.26	18.27
15	13	1.36	18.54
15	14	1.47	18.8
15	15	1.57	19.07
15	16	1.68	19.34
15	17	1.78	19.6
15	18	1.89	19.87
15	19	2	20.14
15	20	2.1	20.4
15	21	2.21	20.67
15	22	2.31	20.94
15	23	2.42	21.2
15	24	2.52	21.47
15	25	2.63	21.74
15	26	2.73	22
15	27	2.84	22.27
15	28	2.94	22.54
15	29	3.05	22.8
15	30	3.16	23.07
15	31	3.26	23.34
15	32	3.37	23.61
15	33	3.47	23.87
15	34	3.58	24.14
15	35	3.69	24.41
15	36	3.79	24.68
15	37	3.9	24.95
15	38	4	25.21
15	39	4.11	25.48
15	40	4.22	25.75
15	41	4.32	26.02
15	42	4.43	26.29
15	43	4.53	26.56
15	44	4.64	26.83
15	45	4.75	27.09
15	46	4.85	27.36
15	47	4.96	27.63
15	48	5.07	27.9
15	49	5.17	28.17
15	50	5.28	28.44
15	51	5.39	28.71
15	52	5.49	28.98
15	53	5.6	29.25
15	54	5.7	29.52
15	55	5.81	29.79
15	56	5.92	30.06
15	57	6.02	30.33
15	58	6.13	30.6
15	59	6.24	30.87
15	60	6.35	31.14
15	61	6.45	31.41
15	62	6.56	31.68
15	63	6.67	31.95
15	64	6.77	32.22
15	65	6.88	32.49
15	66	6.99	32.76
15	67	7.09	33.03
15	68	7.2	33.3
15	69	7.31	33.57
15	70	7.42	33.84
15	71	7.52	34.11
15	72	7.63	34.38
15	73	7.74	34.66
15	74	7.84	34.93
15	75	7.95	35.2
15	76	8.06	35.47
15	77	8.17	35.74
15	78	8.27	36.01
15	79	8.38	36.29
15	80	8.49	36.56
15	81	8.6	36.83
15	82	8.7	37.1
15	83	8.81	37.37
15	84	8.92	37.65
15	85	9.03	37.92
15	86	9.13	38.19
15	87	9.24	38.46
15	88	9.35	38.74
15	89	9.46	39.01
15	90	9.57	39.28
15	91	9.67	39.56
15	92	9.78	39.83
15	93	9.89	40.1
15	94	10	40.37
15	95	10.11	40.65
15	96	10.21	40.92
15	97	10.32	41.2
15	98	10.43	41.47
15	99	10.54	41.74
15	100	10.65	42.02
16	0	0	16.1
16	1	0.11	16.38
16	2	0.22	16.66
16	3	0.34	16.94
16	4	0.45	17.23
16	5	0.56	17.51
16	6	0.67	17.79
16	7	0.78	18.08
16	8	0.89	18.36
16	9	1.01	18.64
16	10	1.12	18.93
16	11	1.23	19.21
16	12	1.34	19.49
16	13	1.45	19.78
16	14	1.57	20.06
16	15	1.68	20.34
16	16	1.79	20.63
16	17	1.9	20.91
16	18	2.02	21.2
16	19	2.13	21.48
16	20	2.24	21.77
16	21	2.35	22.05
16	22	2.47	22.34
16	23	2.58	22.62
16	24	2.69	22.9
16	25	2.8	23.19
16	26	2.92	23.47
16	27	3.03	23.76
16	28	3.14	24.05
16	29	3.25	24.33
16	30	3.37	24.62
16	31	3.48	24.9
16	32	3.59	25.19
16	33	3.71	25.47
16	34	3.82	25.76
16	35	3.93	26.05
16	36	4.04	26.33
16	37	4.16	26.62
16	38	4.27	26.9
16	39	4.38	27.19
16	40	4.5	27.48
16	41	4.61	27.76
16	42	4.72	28.05
16	43	4.84	28.34
16	44	4.95	28.62
16	45	5.06	28.91
16	46	5.18	29.2
16	47	5.29	29.49
16	48	5.4	29.77
16	49	5.52	30.06
16	50	5.63	30.35
16	51	5.75	30.64
16	52	5.86	30.92
16	53	5.97	31.21
16	54	6.09	31.5
16	55	6.2	31.79
16	56	6.31	32.08
16	57	6.43	32.36
16	58	6.54	32.65
16	59	6.66	32.94
16	60	6.77	33.23
16	61	6.88	33.52
16	62	7	33.81
16	63	7.11	34.1
16	64	7.23	34.38
16	65	7.34	34.67
16	66	7.46	34.96
16	67	7.57	35.25
16	68	7.68	35.54
16	69	7.8	35.83
16	70	7.91	36.12
16	71	8.03	36.41
16	72	8.14	36.7
16	73	8.26	36.99
16	74	8.37	37.28
16	75	8.49	37.57
16	76	8.6	37.86
16	77	8.72	38.15
16	78	8.83	38.44
16	79	8.94	38.73
16	80	9.06	39.02
16	81	9.17	39.31
16	82	9.29	39.61
16	83	9.4	39.9
16	84	9.52	40.19
16	85	9.63	40.48
16	86	9.75	40.77
16	87	9.86	41.06
16	88	9.98	41.35
16	89	10.1	41.64
16	90	10.21	41.94
16	91	10.33	42.23
16	92	10.44	42.52
16	93	10.56	42.81
16	94	10.67	43.1
16	95	10.79	43.4
16	96	10.9	43.69
16	97	11.02	43.98
16	98	11.13	44.27
16	99	11.25	44.57
16	100	11.37	44.86
17	0	0	17.1
17	1	0.12	17.4
17	2	0.24	17.7
17	3	0.36	18.01
17	4	0.48	18.31
17	5	0.6	18.61
17	6	0.71	18.91
17	7	0.83	19.21
17	8	0.95	19.52
17	9	1.07	19.82
17	10	1.19	20.12
17	11	1.31	20.42
17	12	1.43	20.73
17	13	1.55	21.03
17	14	1.67	21.33
17	15	1.79	21.63
17	16	1.91	21.94
17	17	2.03	22.24
17	18	2.15	22.54
17	19	2.27	22.85
17	20	2.39	23.15
17	21	2.51	23.45
17	22	2.63	23.76
17	23	2.75	24.06
17	24	2.87	24.37
17	25	2.99	24.67
17	26	3.11	24.97
17	27	3.23	25.28
17	28	3.35	25.58
17	29	3.47	25.89
17	30	3.59	26.19
17	31	3.71	26.5
17	32	3.83	26.8
17	33	3.95	27.11
17	34	4.07	27.41
17	35	4.19	27.72
17	36	4.31	28.02
17	37	4.43	28.33
17	38	4.55	28.63
17	39	4.67	28.94
17	40	4.79	29.25
17	41	4.92	29.55
17	42	5.04	29.86
17	43	5.16	30.16
17	44	5.28	30.47
17	45	5.4	30.78
17	46	5.52	31.08
17	47	5.64	31.39
17	48	5.76	31.7
17	49	5.88	32
17	50	6.01	32.31
17	51	6.13	32.62
17	52	6.25	32.93
17	53	6.37	33.23
17	54	6.49	33.54
17	55	6.61	33.85
17	56	6.73	34.16
17	57	6.86	34.46
17	58	6.98	34.77
17	59	7.1	35.08
17	60	7.22	35.39
17	61	7.34	35.7
17	62	7.46	36
17	63	7.59	36.31
17	64	7.71	36.62
17	65	7.83	36.93
17	66	7.95	37.24
17	67	8.07	37.55
17	68	8.2	37.86
17	69	8.32	38.17
17	70	8.44	38.48
17	71	8.56	38.79
17	72	8.68	39.1
17	73	8.81	39.41
17	74	8.93	39.72
17	75	9.05	40.03
17	76	9.17	40.34
17	77	9.3	40.65
17	78	9.42	40.96
17	79	9.54	41.27
17	80	9.66	41.58
17	81	9.79	41.89
17	82	9.91	42.2
17	83	10.03	42.51
17	84	10.16	42.82
17	85	10.28	43.13
17	86	10.4	43.44
17	87	10.52	43.76
17	88	10.65	44.07
17	89	10.77	44.38
17	90	10.89	44.69
17	91	11.02	45
17	92	11.14	45.31
17	93	11.26	45.63
17	94	11.39	45.94
17	95	11.51	46.25
17	96	11.63	46.56
17	97	11.76	46.88
17	98	11.88	47.19
17	99	12	47.5
17	100	12.13	47.82
18	0	0	18.11
18	1	0.13	18.43
18	2	0.25	18.75
18	3	0.38	19.07
18	4	0.51	19.39
18	5	0.63	19.72
18	6	0.76	20.04
18	7	0.89	20.36
18	8	1.02	20.68
18	9	1.14	21
18	10	1.27	21.33
18	11	1.4	21.65
18	12	1.52	21.97
18	13	1.65	22.29
18	14	1.78	22.62
18	15	1.91	22.94
18	16	2.03	23.26
18	17	2.16	23.59
18	18	2.29	23.91
18	19	2.42	24.23
18	20	2.54	24.56
18	21	2.67	24.88
18	22	2.8	25.2
18	23	2.93	25.53
18	24	3.06	25.85
18	25	3.18	26.18
18	26	3.31	26.5
18	27	3.44	26.83
18	28	3.57	27.15
18	29	3.7	27.48
18	30	3.82	27.8
18	31	3.95	28.13
18	32	4.08	28.45
18	33	4.21	28.78
18	34	4.34	29.1
18	35	4.47	29.43
18	36	4.6	29.75
18	37	4.72	30.08
18	38	4.85	30.41
18	39	4.98	30.73
18	40	5.11	31.06
18	41	5.24	31.39
18	42	5.37	31.71
18	43	5.5	32.04
18	44	5.63	32.37
18	45	5.75	32.69
18	46	5.88	33.02
18	47	6.01	33.35
18	48	6.14	33.67
18	49	6.27	34
18	50	6.4	34.33
18	51	6.53	34.66
18	52	6.66	34.99
18	53	6.79	35.31
18	54	6.92	35.64
18	55	7.05	35.97
18	56	7.18	36.3
18	57	7.31	36.63
18	58	7.44	36.96
18	59	7.57	37.29
18	60	7.7	37.61
18	61	7.83	37.94
18	62	7.96	38.27
18	63	8.09	38.6
18	64	8.22	38.93
18	65	8.35	39.26
18	66	8.48	39.59
18	67	8.61	39.92
18	68	8.74	40.25
18	69	8.87	40.58
18	70	9	40.91
18	71	9.13	41.24
18	72	9.26	41.57
18	73	9.39	41.91
18	74	9.52	42.24
18	75	9.65	42.57
18	76	9.78	42.9
18	77	9.91	43.23
18	78	10.04	43.56
18	79	10.17	43.89
18	80	10.3	44.22
18	81	10.44	44.56
18	82	10.57	44.89
18	83	10.7	45.22
18	84	10.83	45.55
18	85	10.96	45.89
18	86	11.09	46.22
18	87	11.22	46.55
18	88	11.35	46.88
18	89	11.49	47.22
18	90	11.62	47.55
18	91	11.75	47.88
18	92	11.88	48.22
18	93	12.01	48.55
18	94	12.14	48.88
18	95	12.27	49.22
18	96	12.41	49.55
18	97	12.54	49.89
18	98	12.67	50.22
18	99	12.8	50.56
18	100	12.93	50.89
19	0	0	19.11
19	1	0.13	19.46
19	2	0.27	19.8
19	3	0.4	20.14
19	4	0.54	20.48
19	5	0.68	20.83
19	6	0.81	21.17
19	7	0.95	21.51
19	8	1.08	21.86
19	9	1.22	22.2
19	10	1.35	22.54
19	11	1.49	22.89
19	12	1.62	23.23
19	13	1.76	23.57
19	14	1.89	23.92
19	15	2.03	24.26
19	16	2.17	24.61
19	17	2.3	24.95
19	18	2.44	25.3
19	19	2.57	25.64
19	20	2.71	25.99
19	21	2.85	26.33
19	22	2.98	26.68
19	23	3.12	27.02
19	24	3.25	27.37
19	25	3.39	27.71
19	26	3.53	28.06
19	27	3.66	28.41
19	28	3.8	28.75
19	29	3.94	29.1
19	30	4.07	29.45
19	31	4.21	29.79
19	32	4.35	30.14
19	33	4.48	30.49
19	34	4.62	30.83
19	35	4.76	31.18
19	36	4.89	31.53
19	37	5.03	31.88
19	38	5.17	32.22
19	39	5.31	32.57
19	40	5.44	32.92
19	41	5.58	33.27
19	42	5.72	33.62
19	43	5.86	33.97
19	44	5.99	34.31
19	45	6.13	34.66
19	46	6.27	35.01
19	47	6.41	35.36
19	48	6.54	35.71
19	49	6.68	36.06
19	50	6.82	36.41
19	51	6.96	36.76
19	52	7.1	37.11
19	53	7.23	37.46
19	54	7.37	37.81
19	55	7.51	38.16
19	56	7.65	38.51
19	57	7.79	38.86
19	58	7.92	39.21
19	59	8.06	39.56
19	60	8.2	39.91
19	61	8.34	40.27
19	62	8.48	40.62
19	63	8.62	40.97
19	64	8.76	41.32
19	65	8.89	41.67
19	66	9.03	42.02
19	67	9.17	42.38
19	68	9.31	42.73
19	69	9.45	43.08
19	70	9.59	43.43
19	71	9.73	43.79
19	72	9.87	44.14
19	73	10.01	44.49
19	74	10.15	44.85
19	75	10.29	45.2
19	76	10.42	45.55
19	77	10.56	45.91
19	78	10.7	46.26
19	79	10.84	46.62
19	80	10.98	46.97
19	81	11.12	47.32
19	82	11.26	47.68
19	83	11.4	48.03
19	84	11.54	48.39
19	85	11.68	48.74
19	86	11.82	49.1
19	87	11.96	49.45
19	88	12.1	49.81
19	89	12.24	50.17
19	90	12.38	50.52
19	91	12.52	50.88
19	92	12.66	51.23
19	93	12.8	51.59
19	94	12.94	51.95
19	95	13.09	52.3
19	96	13.23	52.66
19	97	13.37	53.02
19	98	13.51	53.37
19	99	13.65	53.73
19	100	13.79	54.09
20	0	0	20.12
20	1	0.14	20.48
20	2	0.29	20.85
20	3	0.43	21.21
20	4	0.57	21.58
20	5	0.72	21.94
20	6	0.86	22.31
20	7	1.01	22.67
20	8	1.15	23.04
20	9	1.29	23.41
20	10	1.44	23.77
20	11	1.58	24.14
20	12	1.73	24.5
20	13	1.87	24.87
20	14	2.02	25.24
20	15	2.16	25.6
20	16	2.31	25.97
20	17	2.45	26.34
20	18	2.59	26.71
20	19	2.74	27.07
20	20	2.88	27.44
20	21	3.03	27.81
20	22	3.17	28.18
20	23	3.32	28.55
20	24	3.46	28.91
20	25	3.61	29.28
20	26	3.76	29.65
20	27	3.9	30.02
20	28	4.05	30.39
20	29	4.19	30.76
20	30	4.34	31.13
20	31	4.48	31.5
20	32	4.63	31.87
20	33	4.77	32.24
20	34	4.92	32.61
20	35	5.07	32.98
20	36	5.21	33.35
20	37	5.36	33.72
20	38	5.5	34.09
20	39	5.65	34.46
20	40	5.8	34.83
20	41	5.94	35.2
20	42	6.09	35.57
20	43	6.23	35.95
20	44	6.38	36.32
20	45	6.53	36.69
20	46	6.67	37.06
20	47	6.82	37.43
20	48	6.97	37.81
20	49	7.11	38.18
20	50	7.26	38.55
20	51	7.41	38.92
20	52	7.56	39.3
20	53	7.7	39.67
20	54	7.85	40.04
20	55	8	40.42
20	56	8.14	40.79
20	57	8.29	41.17
20	58	8.44	41.54
20	59	8.59	41.92
20	60	8.73	42.29
20	61	8.88	42.66
20	62	9.03	43.04
20	63	9.18	43.41
20	64	9.33	43.79
20	65	9.47	44.17
20	66	9.62	44.54
20	67	9.77	44.92
20	68	9.92	45.29
20	69	10.07	45.67
20	70	10.21	46.05
20	71	10.36	46.42
20	72	10.51	46.8
20	73	10.66	47.18
20	74	10.81	47.55
20	75	10.96	47.93
20	76	11.11	48.31
20	77	11.25	48.68
20	78	11.4	49.06
20	79	11.55	49.44
20	80	11.7	49.82
20	81	11.85	50.2
20	82	12	50.58
20	83	12.15	50.95
20	84	12.3	51.33
20	85	12.45	51.71
20	86	12.6	52.09
20	87	12.75	52.47
20	88	12.9	52.85
20	89	13.04	53.23
20	90	13.19	53.61
20	91	13.34	53.99
20	92	13.49	54.37
20	93	13.64	54.75
20	94	13.79	55.13
20	95	13.94	55.51
20	96	14.09	55.89
20	97	14.24	56.27
20	98	14.39	56.66
20	99	14.54	57.04
